-- ADDRESS


insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 37439, 'Alcácer do Sal', '6 Heath Hill');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'lbernlg', 'vPeFn5PS', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'kwedderburnlh', 'XGR6e8mpPwFD', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'eheigoldli', 'z3LeS7iGY', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'vmacgrathlj', 'gZTYTGefmK', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'vstarkingslk', 'yJJw0W', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ejonell', 'udyLqFG72mrP', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ejewkeslm', 'mOnOGtLt0YDG', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'bveckln', 'IDlAbsi5Omf', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'lknaggslo', '05s1vxwZEOc6', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'stenbroeklp', 'ddjRf2v5', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'afarranslq', 'QwAeUTl', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'mallanlr', 'NcmIbDWyD', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'jcrumpls', 'bEKFGCLkss', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'cinstonlt', 'NXEyIi2y5q', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'eseymourlu', 'Mo13NHhQq', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'heaclelv', 'ktHLktSMpw', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'djamarylw', 't3Q2rMJ', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'binneslx', 'yFRJsg5Z', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'bdimmerly', 'q9x5ix', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'rvennartlz', '1WdHV8ra9', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'shuotm0', 'uUZ2e5MbMIx', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'dtellenbrokm1', 'SiBy70h7', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'veudallm2', 'pDI1BxcVnp', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'aescalantem3', 'n4JF2LafuzM', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'awhittallm4', 'qIRg2S2qdYB4', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ajanusm5', 'nfXr0w', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'hdavidwitzm6', 'rAXvk49Qwb', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'hgerardinm7', 'OiOIMBmj', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'vcoalm8', 'sZcLh8PA', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'mvarrenm9', 'v9AQ2XuikU', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'hmorleyma', 'mWrJIYx884Do', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'bashbornemb', 'dmpyGDmq', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'hspacymc', 'SggWy4R', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'echatenetmd', 'stTAFPTL', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'dsquibbme', 'ZmoCWT', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ichyuertonmf', '4IgJlhOh', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'denstonmg', 'IttAGPfp', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'spennazzimh', 'hsFXBxkLRf', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'opeppettmi', 'gwj1XwAF8g', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'jfazziolimj', 'a4xk0EnBu', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'wpacittimk', 'GmuZRYSdeM', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'jhubnerml', 'zOOht7y3xyy', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'rcardenosamm', 'CpmBtO', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'bclissellmn', 'DUt60xMq7', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'jmcgrorymo', 'JXxtijvcI', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'gfernemp', 'Egly6AWx4B', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'chayfieldmq', 'm35i5nTA', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ecumberbatchmr', 'om1rCgk', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'dstaresms', 'TmCyFsJAP', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'smoreinumt', 'fFsiZl', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'dbarteletmu', 'BJecsIG', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'calchinmv', 'gaebcait', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'skubesmw', 'kX9DLUVM3Gu', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'bdunmoremx', 'UUCfHOqiQ', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'sberndsenmy', 'BwT2OHaF', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'lwasemz', 'eRt9IRXVc9', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'jmoncreiffn0', 'NRMkao', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'lveldensn1', 'qgOqnz', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'wcruikshankn2', 'iuYbDVeS9t', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'asermann3', 'Si2y6JA', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'jtomlinn4', 'm910PvjjUnu', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'jsyradn5', 'NvcfjbE', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'wdrifen6', 'XLf4qqxL3jz', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'jmilillon7', 'r0KGyM', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ldesousan8', 'FHJNoHH', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'bparsonsonn9', 'YjxpgJ', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'lspinettina', '2iQ6SK4uD', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'rcleughernb', '23DtClY', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'lheughnc', 'iFOJXe0r', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'hpowdernd', '14qdKlTOo', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ttowerne', 'TAH3aP', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'hjagielanf', 'lWHiyGT2YVJR', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'dmcdonaghng', 'VHEG730ZuR', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'epettegrenh', 'AhzjNDIlJg', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'poakleyni', 'UEbgtP9N', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'cemiliennj', 'jvSztMJ6MG', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'mdegiovannink', 'mVRWU0', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'rstoilenl', 'BiJ1Ld', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'jellamnm', 'rpnjyPwYtANE', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'hcrootenn', '21QRmjv', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'pchattawayno', 'QDaT72o', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'bgreengrassnp', 'EbQa9PpdNl', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'mbonassnq', '5MSL2Z5Okv8j', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'bcoalburnnr', 'Xgt4ekSd', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ftraytens', '3GnBde3', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'csouthousent', 'QxhjEKu4', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'cbloxamnu', 'ueyqWjZ1QLNZ', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'jspontonnv', 'Gr2Rg8GCEEf', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'bhuetnw', 'G8AFSkJ', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'cseabrightnx', 'hfc8Zs1tFXwg', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'mmacallesterny', 'LUrGac', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'dberniernz', 'cxSOVkJ', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'malyonovo0', 'GKzPClG', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'evanrembrandto1', 'LrWL2Ip', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'knortono2', 'B6cJAQw5ab', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'fvanneto3', 'zAV4wB', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ecianio4', 'NzPW4nm9cY', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'cmacnabo5', 'CIWtnOv59HQe', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'gmidsono6', 'lBoB5WrYP', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'fkleinhauseno7', '7Hxb3iNvrC', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'alowneso8', 'WprPFoB6kmX2', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'kwildeno9', 'y69NTbLb4lcN', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'mibbottoa', 'Q9WgR5', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'cfairecloughob', 'QxdFl8JapU', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'awastalloc', 'r7coe1T', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'jgatchelod', 'RwukrW6CRIC', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'cbaccupoe', 'dhWFI2g5aYm', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'fbeckeof', 'IXsSO2jFI', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'gnorthbridgeog', '0Uyn2U78S', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'sdimeloeoh', '8kMlCOin', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'bgerckeoi', '3cW8grcIxL', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ldroghanoj', 'nbkS2U', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'lbehnkeok', 'GYWHcEcFeC', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'dbroadleyol', 'KlcQvk', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'dclowom', 'S9W5HnOK', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'dswashon', 'acqSo4eLQfo', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'nlicciardellooo', 'itlAfq6B', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'hkuhlenop', 'GJZWIIDso', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'daldingtonoq', 'k6p99NTGm', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'tsattefordor', 'iF8SRDF', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'oconryos', 'GeMvHhfSZRVR', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'cmatthiesenot', 'QzcMxeU', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'nrangeleyou', 'nPkaUMPLhAOD', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'gdrezzerov', 'cImUx6Ci9Ee', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'kmagovernow', 'TyZ1DGDlt', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'dabramovicox', 'e5GHXzd', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'jparmanoy', 'oAcusfdduDG', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'dyankeevoz', 'pUhmFC2WN', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'tnowakowskip0', 'ksjd92RYYbQ', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ogagenp1', 'md0X4R', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'tlindleyp2', 'XNkhoyLgq', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'glammertzp3', 'I6GCkFlhg5', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'fperellip4', 'n7VvjZL1D', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ipatrickp5', 'dGSwFbu', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'aseersp6', 'yEL2LO3', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'lsaladinp7', 'cdwRuwhGO', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'smcdoualp8', 'h7yIBjP', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'abarrasp9', 'b6HYDt', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'cscargillpa', 'rvpj0Xv51', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'leasbypb', 'oekjkOvKQZ', 'COOK');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'gruggepc', 'UgJvu7D', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'hclemencetpd', 'vEmftK5tW', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'wthinnpe', 'Kg2D1Q', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'jkilgrewpf', 'ZBNDq0pPo2', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'abroodpg', '9IjqWWmn', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'dgyseph', 'R1TXQpAq5m', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'edannpi', '3QPsYo34', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ccardenpj', '9TiZdqLQBmAF', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'hcrottypk', 'dm1wHxl', 'ADMIN');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'hrumfordpl', 'KREzBwSmc', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'ewarehampm', '6LPZVgSwg0', 'MANAGER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'prosentholerpn', 'RpnBnV', 'CUSTOMER');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'hwalkeypo', 'K8BHytvQubp1', 'CHEF');
insert into USERZ (id, username, password, role) values (user_seq.nextval, 'cwhottonpp', 'TsDHlSXgBz', 'CUSTOMER');
